"RmHyPQoEULr","OPD_Number of Clients(Screened)","201710","House of Hope Clinic","18720","URLCgd2tWLj","YHx6ZCdJgEN","8"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201710","House of Hope Clinic","18720","x7sZYQ5k1d5","YHx6ZCdJgEN","7"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201710","House of Hope Clinic","18720","veAJs2rohAy","YHx6ZCdJgEN","10"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201710","House of Hope Clinic","18720","yQy28Pd1KKL","YHx6ZCdJgEN","2"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201710","House of Hope Clinic","18720","iLmvJ1qIWGC","YHx6ZCdJgEN","5"
"zyR33C9Z6Hy","OPD_Number of Clients(Known Positives)","201710","House of Hope Clinic","18720","DCy4GyNkcV0","YHx6ZCdJgEN","1"
"zyR33C9Z6Hy","OPD_Number of Clients(Known Positives)","201710","House of Hope Clinic","18720","URLCgd2tWLj","YHx6ZCdJgEN","3"
"zyR33C9Z6Hy","OPD_Number of Clients(Known Positives)","201710","House of Hope Clinic","18720","veAJs2rohAy","YHx6ZCdJgEN","1"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201710","House of Hope Clinic","18720","c4x8dMsNXjw","YHx6ZCdJgEN","2"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201710","House of Hope Clinic","18720","DYaajf7oJIV","YHx6ZCdJgEN","16"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201710","House of Hope Clinic","18720","ndPa2NLibPN","YHx6ZCdJgEN","2"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201710","House of Hope Clinic","18720","wjj3WktnKDX","YHx6ZCdJgEN","29"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201710","House of Hope Clinic","18720","YTDbzqoyYvd","YHx6ZCdJgEN","10"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201710","House of Hope Clinic","18720","vpYSFauhHIk","YHx6ZCdJgEN","17"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201710","House of Hope Clinic","18720","tw9kTsZ0JOP","YHx6ZCdJgEN","9"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201710","House of Hope Clinic","18720","TE6uhnpjJQj","YHx6ZCdJgEN","10"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201710","House of Hope Clinic","18720","mTARRvfG87a","YHx6ZCdJgEN","14"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201710","House of Hope Clinic","18720","DCy4GyNkcV0","YHx6ZCdJgEN","7"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201710","House of Hope Clinic","18720","URLCgd2tWLj","YHx6ZCdJgEN","2"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201710","House of Hope Clinic","18720","x7sZYQ5k1d5","YHx6ZCdJgEN","6"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201710","House of Hope Clinic","18720","veAJs2rohAy","YHx6ZCdJgEN","6"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201710","House of Hope Clinic","18720","iLmvJ1qIWGC","YHx6ZCdJgEN","3"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201710","House of Hope Clinic","18720","c4x8dMsNXjw","YHx6ZCdJgEN","2"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201710","House of Hope Clinic","18720","DYaajf7oJIV","YHx6ZCdJgEN","16"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201710","House of Hope Clinic","18720","ndPa2NLibPN","YHx6ZCdJgEN","2"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201710","House of Hope Clinic","18720","wjj3WktnKDX","YHx6ZCdJgEN","29"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201710","House of Hope Clinic","18720","YTDbzqoyYvd","YHx6ZCdJgEN","10"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201710","House of Hope Clinic","18720","vpYSFauhHIk","YHx6ZCdJgEN","17"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201710","House of Hope Clinic","18720","tw9kTsZ0JOP","YHx6ZCdJgEN","9"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201710","House of Hope Clinic","18720","TE6uhnpjJQj","YHx6ZCdJgEN","10"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201710","House of Hope Clinic","18720","mTARRvfG87a","YHx6ZCdJgEN","14"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201710","House of Hope Clinic","18720","DCy4GyNkcV0","YHx6ZCdJgEN","7"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201710","House of Hope Clinic","18720","URLCgd2tWLj","YHx6ZCdJgEN","2"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201710","House of Hope Clinic","18720","x7sZYQ5k1d5","YHx6ZCdJgEN","6"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201710","House of Hope Clinic","18720","veAJs2rohAy","YHx6ZCdJgEN","6"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201710","House of Hope Clinic","18720","iLmvJ1qIWGC","YHx6ZCdJgEN","3"
"htpB5GROwfG","OPD_Number of clients seen (Workload)","201711","House of Hope Clinic","18720","HllvX50cXC0","YHx6ZCdJgEN","180"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201711","House of Hope Clinic","18720","svOcUqAMxim","YHx6ZCdJgEN","20"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201711","House of Hope Clinic","18720","AGPBuVYe3qA","YHx6ZCdJgEN","13"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201711","House of Hope Clinic","18720","SPM3RiNMsMh","YHx6ZCdJgEN","20"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201711","House of Hope Clinic","18720","cz10IugYD2H","YHx6ZCdJgEN","5"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201711","House of Hope Clinic","18720","DlGJGjqn3vQ","YHx6ZCdJgEN","20"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201711","House of Hope Clinic","18720","p5U4c0oDykp","YHx6ZCdJgEN","6"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201711","House of Hope Clinic","18720","lSfyYI23Mi2","YHx6ZCdJgEN","16"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201711","House of Hope Clinic","18720","f6fvG5QVbbN","YHx6ZCdJgEN","8"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201711","House of Hope Clinic","18720","KyGJ12KGrR0","YHx6ZCdJgEN","20"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201711","House of Hope Clinic","18720","xgNjuPfeV7w","YHx6ZCdJgEN","4"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201711","House of Hope Clinic","18720","uk3UJajsR19","YHx6ZCdJgEN","4"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201711","House of Hope Clinic","18720","jhGUfzgl3Ij","YHx6ZCdJgEN","2"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201711","House of Hope Clinic","18720","cTba1qCbXQw","YHx6ZCdJgEN","10"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201711","House of Hope Clinic","18720","hVjYPd3tjeN","YHx6ZCdJgEN","7"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201711","House of Hope Clinic","18720","gu78UI1N1Zg","YHx6ZCdJgEN","20"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201711","House of Hope Clinic","18720","jfy44DhDKKg","YHx6ZCdJgEN","5"
"zyR33C9Z6Hy","OPD_Number of Clients(Known Positives)","201711","House of Hope Clinic","18720","DlGJGjqn3vQ","YHx6ZCdJgEN","1"
"zyR33C9Z6Hy","OPD_Number of Clients(Known Positives)","201711","House of Hope Clinic","18720","f6fvG5QVbbN","YHx6ZCdJgEN","1"
"zyR33C9Z6Hy","OPD_Number of Clients(Known Positives)","201711","House of Hope Clinic","18720","cTba1qCbXQw","YHx6ZCdJgEN","1"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201711","House of Hope Clinic","18720","svOcUqAMxim","YHx6ZCdJgEN","16"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201711","House of Hope Clinic","18720","AGPBuVYe3qA","YHx6ZCdJgEN","9"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201711","House of Hope Clinic","18720","SPM3RiNMsMh","YHx6ZCdJgEN","19"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201711","House of Hope Clinic","18720","cz10IugYD2H","YHx6ZCdJgEN","4"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201711","House of Hope Clinic","18720","DlGJGjqn3vQ","YHx6ZCdJgEN","17"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201711","House of Hope Clinic","18720","p5U4c0oDykp","YHx6ZCdJgEN","4"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201711","House of Hope Clinic","18720","lSfyYI23Mi2","YHx6ZCdJgEN","15"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201711","House of Hope Clinic","18720","f6fvG5QVbbN","YHx6ZCdJgEN","6"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201711","House of Hope Clinic","18720","KyGJ12KGrR0","YHx6ZCdJgEN","18"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201711","House of Hope Clinic","18720","xgNjuPfeV7w","YHx6ZCdJgEN","3"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201711","House of Hope Clinic","18720","uk3UJajsR19","YHx6ZCdJgEN","2"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201711","House of Hope Clinic","18720","cTba1qCbXQw","YHx6ZCdJgEN","8"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201711","House of Hope Clinic","18720","hVjYPd3tjeN","YHx6ZCdJgEN","5"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201711","House of Hope Clinic","18720","gu78UI1N1Zg","YHx6ZCdJgEN","19"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201711","House of Hope Clinic","18720","jfy44DhDKKg","YHx6ZCdJgEN","3"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201711","House of Hope Clinic","18720","svOcUqAMxim","YHx6ZCdJgEN","16"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201711","House of Hope Clinic","18720","AGPBuVYe3qA","YHx6ZCdJgEN","9"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201711","House of Hope Clinic","18720","SPM3RiNMsMh","YHx6ZCdJgEN","19"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201711","House of Hope Clinic","18720","cz10IugYD2H","YHx6ZCdJgEN","4"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201711","House of Hope Clinic","18720","DlGJGjqn3vQ","YHx6ZCdJgEN","17"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201711","House of Hope Clinic","18720","p5U4c0oDykp","YHx6ZCdJgEN","4"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201711","House of Hope Clinic","18720","lSfyYI23Mi2","YHx6ZCdJgEN","15"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201711","House of Hope Clinic","18720","f6fvG5QVbbN","YHx6ZCdJgEN","6"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201711","House of Hope Clinic","18720","KyGJ12KGrR0","YHx6ZCdJgEN","18"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201711","House of Hope Clinic","18720","xgNjuPfeV7w","YHx6ZCdJgEN","3"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201711","House of Hope Clinic","18720","uk3UJajsR19","YHx6ZCdJgEN","2"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201711","House of Hope Clinic","18720","cTba1qCbXQw","YHx6ZCdJgEN","8"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201711","House of Hope Clinic","18720","hVjYPd3tjeN","YHx6ZCdJgEN","5"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201711","House of Hope Clinic","18720","gu78UI1N1Zg","YHx6ZCdJgEN","19"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201711","House of Hope Clinic","18720","jfy44DhDKKg","YHx6ZCdJgEN","3"
"UakIjCKycNc","OPD_NPs_Number of Clients(Seen)","201711","House of Hope Clinic","18720","Utbw8yOqTsY","YHx6ZCdJgEN","6"
"UakIjCKycNc","OPD_NPs_Number of Clients(Seen)","201711","House of Hope Clinic","18720","UnitZergIaF","YHx6ZCdJgEN","5"
"UakIjCKycNc","OPD_NPs_Number of Clients(Seen)","201711","House of Hope Clinic","18720","ueHmuUUxJOZ","YHx6ZCdJgEN","15"
"UakIjCKycNc","OPD_NPs_Number of Clients(Seen)","201711","House of Hope Clinic","18720","bb1PBZBhMoe","YHx6ZCdJgEN","10"
"UakIjCKycNc","OPD_NPs_Number of Clients(Seen)","201711","House of Hope Clinic","18720","b1c2i6hvx46","YHx6ZCdJgEN","27"
"UakIjCKycNc","OPD_NPs_Number of Clients(Seen)","201711","House of Hope Clinic","18720","NZZnZYpzwvT","YHx6ZCdJgEN","20"
"UakIjCKycNc","OPD_NPs_Number of Clients(Seen)","201711","House of Hope Clinic","18720","QKFvxbzAaLO","YHx6ZCdJgEN","25"
"UakIjCKycNc","OPD_NPs_Number of Clients(Seen)","201711","House of Hope Clinic","18720","M0uZBPcdhOy","YHx6ZCdJgEN","18"
"UakIjCKycNc","OPD_NPs_Number of Clients(Seen)","201711","House of Hope Clinic","18720","AyEIsUBg0G9","YHx6ZCdJgEN","25"
"UakIjCKycNc","OPD_NPs_Number of Clients(Seen)","201711","House of Hope Clinic","18720","kKhCfsKeioo","YHx6ZCdJgEN","24"
"UakIjCKycNc","OPD_NPs_Number of Clients(Seen)","201711","House of Hope Clinic","18720","wkN42lA3zAD","YHx6ZCdJgEN","5"
"UakIjCKycNc","OPD_NPs_Number of Clients(Seen)","201711","House of Hope Clinic","18720","eTnRv18KF8x","YHx6ZCdJgEN","6"
"UakIjCKycNc","OPD_NPs_Number of Clients(Seen)","201711","House of Hope Clinic","18720","d2BSoconoUq","YHx6ZCdJgEN","10"
"UakIjCKycNc","OPD_NPs_Number of Clients(Seen)","201711","House of Hope Clinic","18720","jFjJ20bYPLu","YHx6ZCdJgEN","11"
"UakIjCKycNc","OPD_NPs_Number of Clients(Seen)","201711","House of Hope Clinic","18720","aMezFFnqzQu","YHx6ZCdJgEN","6"
"UakIjCKycNc","OPD_NPs_Number of Clients(Seen)","201711","House of Hope Clinic","18720","d5z5iXf1SLb","YHx6ZCdJgEN","5"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201711","House of Hope Clinic","18720","c4x8dMsNXjw","YHx6ZCdJgEN","6"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201711","House of Hope Clinic","18720","f1EVP2lyKuI","YHx6ZCdJgEN","5"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201711","House of Hope Clinic","18720","DYaajf7oJIV","YHx6ZCdJgEN","15"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201711","House of Hope Clinic","18720","ndPa2NLibPN","YHx6ZCdJgEN","10"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201711","House of Hope Clinic","18720","wjj3WktnKDX","YHx6ZCdJgEN","27"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201711","House of Hope Clinic","18720","YTDbzqoyYvd","YHx6ZCdJgEN","20"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201711","House of Hope Clinic","18720","vpYSFauhHIk","YHx6ZCdJgEN","25"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201711","House of Hope Clinic","18720","tw9kTsZ0JOP","YHx6ZCdJgEN","18"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201711","House of Hope Clinic","18720","TE6uhnpjJQj","YHx6ZCdJgEN","25"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201711","House of Hope Clinic","18720","mTARRvfG87a","YHx6ZCdJgEN","24"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201711","House of Hope Clinic","18720","DCy4GyNkcV0","YHx6ZCdJgEN","5"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201711","House of Hope Clinic","18720","URLCgd2tWLj","YHx6ZCdJgEN","6"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201711","House of Hope Clinic","18720","x7sZYQ5k1d5","YHx6ZCdJgEN","10"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201711","House of Hope Clinic","18720","veAJs2rohAy","YHx6ZCdJgEN","11"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201711","House of Hope Clinic","18720","yQy28Pd1KKL","YHx6ZCdJgEN","6"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201711","House of Hope Clinic","18720","iLmvJ1qIWGC","YHx6ZCdJgEN","5"
"zyR33C9Z6Hy","OPD_Number of Clients(Known Positives)","201711","House of Hope Clinic","18720","ndPa2NLibPN","YHx6ZCdJgEN","1"
"zyR33C9Z6Hy","OPD_Number of Clients(Known Positives)","201711","House of Hope Clinic","18720","wjj3WktnKDX","YHx6ZCdJgEN","2"
"zyR33C9Z6Hy","OPD_Number of Clients(Known Positives)","201711","House of Hope Clinic","18720","x7sZYQ5k1d5","YHx6ZCdJgEN","1"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201711","House of Hope Clinic","18720","c4x8dMsNXjw","YHx6ZCdJgEN","1"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201711","House of Hope Clinic","18720","f1EVP2lyKuI","YHx6ZCdJgEN","1"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201711","House of Hope Clinic","18720","DYaajf7oJIV","YHx6ZCdJgEN","12"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201711","House of Hope Clinic","18720","ndPa2NLibPN","YHx6ZCdJgEN","6"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201711","House of Hope Clinic","18720","wjj3WktnKDX","YHx6ZCdJgEN","23"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201711","House of Hope Clinic","18720","YTDbzqoyYvd","YHx6ZCdJgEN","14"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201711","House of Hope Clinic","18720","vpYSFauhHIk","YHx6ZCdJgEN","22"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201711","House of Hope Clinic","18720","tw9kTsZ0JOP","YHx6ZCdJgEN","16"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201711","House of Hope Clinic","18720","TE6uhnpjJQj","YHx6ZCdJgEN","24"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201711","House of Hope Clinic","18720","mTARRvfG87a","YHx6ZCdJgEN","20"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201711","House of Hope Clinic","18720","DCy4GyNkcV0","YHx6ZCdJgEN","5"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201711","House of Hope Clinic","18720","URLCgd2tWLj","YHx6ZCdJgEN","4"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201711","House of Hope Clinic","18720","x7sZYQ5k1d5","YHx6ZCdJgEN","7"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201711","House of Hope Clinic","18720","veAJs2rohAy","YHx6ZCdJgEN","7"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201711","House of Hope Clinic","18720","yQy28Pd1KKL","YHx6ZCdJgEN","2"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201711","House of Hope Clinic","18720","iLmvJ1qIWGC","YHx6ZCdJgEN","2"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201711","House of Hope Clinic","18720","c4x8dMsNXjw","YHx6ZCdJgEN","1"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201711","House of Hope Clinic","18720","f1EVP2lyKuI","YHx6ZCdJgEN","1"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201711","House of Hope Clinic","18720","DYaajf7oJIV","YHx6ZCdJgEN","12"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201711","House of Hope Clinic","18720","ndPa2NLibPN","YHx6ZCdJgEN","6"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201711","House of Hope Clinic","18720","wjj3WktnKDX","YHx6ZCdJgEN","23"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201711","House of Hope Clinic","18720","YTDbzqoyYvd","YHx6ZCdJgEN","14"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201711","House of Hope Clinic","18720","vpYSFauhHIk","YHx6ZCdJgEN","22"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201711","House of Hope Clinic","18720","tw9kTsZ0JOP","YHx6ZCdJgEN","16"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201711","House of Hope Clinic","18720","TE6uhnpjJQj","YHx6ZCdJgEN","24"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201711","House of Hope Clinic","18720","mTARRvfG87a","YHx6ZCdJgEN","20"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201711","House of Hope Clinic","18720","DCy4GyNkcV0","YHx6ZCdJgEN","5"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201711","House of Hope Clinic","18720","URLCgd2tWLj","YHx6ZCdJgEN","4"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201711","House of Hope Clinic","18720","x7sZYQ5k1d5","YHx6ZCdJgEN","7"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201711","House of Hope Clinic","18720","veAJs2rohAy","YHx6ZCdJgEN","7"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201711","House of Hope Clinic","18720","yQy28Pd1KKL","YHx6ZCdJgEN","2"
"b8WXGGPv7i2","OPD_Number of eligible clients (tested)","201711","House of Hope Clinic","18720","iLmvJ1qIWGC","YHx6ZCdJgEN","2"
"htpB5GROwfG","OPD_Number of clients seen (Workload)","201712","House of Hope Clinic","18720","HllvX50cXC0","YHx6ZCdJgEN","173"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201712","House of Hope Clinic","18720","uY1fB2YA19R","YHx6ZCdJgEN","6"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201712","House of Hope Clinic","18720","svOcUqAMxim","YHx6ZCdJgEN","16"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201712","House of Hope Clinic","18720","AGPBuVYe3qA","YHx6ZCdJgEN","16"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201712","House of Hope Clinic","18720","SPM3RiNMsMh","YHx6ZCdJgEN","18"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201712","House of Hope Clinic","18720","cz10IugYD2H","YHx6ZCdJgEN","5"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201712","House of Hope Clinic","18720","DlGJGjqn3vQ","YHx6ZCdJgEN","13"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201712","House of Hope Clinic","18720","p5U4c0oDykp","YHx6ZCdJgEN","6"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201712","House of Hope Clinic","18720","lSfyYI23Mi2","YHx6ZCdJgEN","6"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201712","House of Hope Clinic","18720","f6fvG5QVbbN","YHx6ZCdJgEN","11"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201712","House of Hope Clinic","18720","KyGJ12KGrR0","YHx6ZCdJgEN","14"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201712","House of Hope Clinic","18720","xgNjuPfeV7w","YHx6ZCdJgEN","6"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201712","House of Hope Clinic","18720","uk3UJajsR19","YHx6ZCdJgEN","8"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201712","House of Hope Clinic","18720","jhGUfzgl3Ij","YHx6ZCdJgEN","10"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201712","House of Hope Clinic","18720","cTba1qCbXQw","YHx6ZCdJgEN","8"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201712","House of Hope Clinic","18720","hVjYPd3tjeN","YHx6ZCdJgEN","10"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201712","House of Hope Clinic","18720","gu78UI1N1Zg","YHx6ZCdJgEN","14"
"RmHyPQoEULr","OPD_Number of Clients(Screened)","201712","House of Hope Clinic","18720","jfy44DhDKKg","YHx6ZCdJgEN","6"
"zyR33C9Z6Hy","OPD_Number of Clients(Known Positives)","201712","House of Hope Clinic","18720","lSfyYI23Mi2","YHx6ZCdJgEN","2"
"zyR33C9Z6Hy","OPD_Number of Clients(Known Positives)","201712","House of Hope Clinic","18720","uk3UJajsR19","YHx6ZCdJgEN","1"
"zyR33C9Z6Hy","OPD_Number of Clients(Known Positives)","201712","House of Hope Clinic","18720","jfy44DhDKKg","YHx6ZCdJgEN","1"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201712","House of Hope Clinic","18720","uY1fB2YA19R","YHx6ZCdJgEN","6"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201712","House of Hope Clinic","18720","svOcUqAMxim","YHx6ZCdJgEN","13"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201712","House of Hope Clinic","18720","AGPBuVYe3qA","YHx6ZCdJgEN","15"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201712","House of Hope Clinic","18720","SPM3RiNMsMh","YHx6ZCdJgEN","14"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201712","House of Hope Clinic","18720","cz10IugYD2H","YHx6ZCdJgEN","3"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201712","House of Hope Clinic","18720","DlGJGjqn3vQ","YHx6ZCdJgEN","10"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201712","House of Hope Clinic","18720","p5U4c0oDykp","YHx6ZCdJgEN","4"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201712","House of Hope Clinic","18720","lSfyYI23Mi2","YHx6ZCdJgEN","4"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201712","House of Hope Clinic","18720","f6fvG5QVbbN","YHx6ZCdJgEN","8"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201712","House of Hope Clinic","18720","KyGJ12KGrR0","YHx6ZCdJgEN","9"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201712","House of Hope Clinic","18720","xgNjuPfeV7w","YHx6ZCdJgEN","3"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201712","House of Hope Clinic","18720","uk3UJajsR19","YHx6ZCdJgEN","6"
"ZgBa0dhDIql","OPD_Number of Clients seen (Eligible for testing)","201712","House of Hope Clinic","18720","jhGUfzgl3Ij","YHx6ZCdJgEN","7"
